household_key,tot_spend,coup_user,COUPON_UPC
854,551.87,no,0
855,5617.789999999961,no,0
856,5080.039999999968,no,0
857,4040.809999999976,no,0
858,594.2300000000001,no,0
859,7074.199999999931,no,0
860,261.06000000000006,no,0
861,1382.530000000002,no,0
862,1753.9000000000046,no,0
863,2183.5300000000007,no,0
864,7892.969999999928,yes,12
865,1887.730000000002,no,0
866,5519.349999999973,no,0
867,6088.839999999946,yes,6
868,6836.649999999932,no,0
869,1428.6700000000021,no,0
870,241.41,no,0
871,10435.959999999879,no,0
872,172.07000000000002,no,0
873,2938.149999999998,no,0
874,222.22,no,0
875,1473.2700000000018,no,0
876,5899.03999999995,no,0
877,3355.069999999986,yes,10
878,5980.719999999957,yes,2
879,2448.5999999999967,no,0
880,197.39000000000004,no,0
881,4295.109999999979,no,0
882,4609.799999999973,no,0
883,10165.12999999995,yes,4
884,674.35,no,0
885,2602.7999999999965,no,0
886,4890.10999999998,no,0
887,1133.71,no,0
888,8689.009999999884,yes,12
889,12983.010000000024,yes,23
890,1068.910000000001,no,0
891,7035.209999999915,no,0
892,443.3100000000002,no,0
893,4729.009999999973,no,0
894,1095.2900000000016,no,0
895,8700.149999999936,yes,3
896,5274.459999999963,yes,1
897,840.2300000000002,no,0
898,8355.2299999999,no,0
899,315.1499999999999,no,0
900,16450.53000000003,no,0
901,2766.7000000000025,no,0
902,135.23000000000002,no,0
903,2949.559999999994,no,0
904,890.2500000000003,no,0
905,851.930000000001,no,0
906,7048.709999999959,yes,1
907,1953.0600000000024,no,0
908,6097.469999999948,yes,2
909,12414.55999999991,yes,1
910,1158.1100000000004,no,0
911,3696.759999999975,yes,2
912,1164.110000000001,no,0
913,1830.6300000000037,no,0
914,1834.0800000000017,no,0
915,970.1100000000025,no,0
916,3764.599999999982,no,0
917,488.4800000000002,no,0
918,3135.379999999989,no,0
919,1469.4500000000016,no,0
920,5887.359999999963,yes,4
921,101.30000000000003,no,0
922,3336.989999999982,no,0
923,3305.5399999999963,no,0
924,2336.180000000002,no,0
925,485.2400000000003,no,0
926,7274.099999999928,no,0
927,1530.880000000002,no,0
928,3571.6999999999853,no,0
929,5342.549999999955,yes,4
930,966.8800000000001,no,0
931,4967.069999999965,yes,29
932,5845.95999999997,no,0
933,2175.190000000002,no,0
934,10709.379999999966,yes,1
935,1564.670000000001,no,0
936,7089.489999999958,yes,4
937,1669.8900000000065,no,0
938,1647.3600000000004,no,0
939,5254.659999999966,no,0
940,1261.6200000000022,no,0
941,2206.0599999999995,no,0
942,5890.139999999923,no,0
943,3434.139999999988,no,0
944,2859.7599999999943,no,0
945,1926.0300000000027,no,0
946,2530.4499999999985,no,0
947,2305.509999999997,yes,4
948,304.85000000000014,no,0
949,5799.969999999958,yes,3
950,2027.0000000000043,no,0
951,690.2200000000004,no,0
952,2201.470000000002,no,0
953,2513.3900000000012,no,0
954,2537.4299999999967,yes,2
955,4053.689999999981,no,0
956,10231.92999999992,yes,1
957,3754.899999999979,no,0
958,313.36999999999995,no,0
959,1074.690000000001,no,0
960,2447.4899999999975,no,0
961,3956.269999999977,no,0
962,1530.4400000000026,no,0
963,2036.660000000002,no,0
964,2044.8499999999992,no,0
965,1764.0700000000018,no,0
966,202.06000000000003,no,0
967,299.38,no,0
968,9805.109999999922,yes,1
969,311.5900000000002,no,0
970,691.4499999999999,no,0
971,3676.149999999978,no,0
972,4219.179999999978,yes,1
973,13486.319999999869,no,0
974,1993.060000000002,no,0
975,4769.3099999999795,no,0
976,6190.509999999918,no,0
977,1036.5199999999995,no,0
978,3014.349999999989,no,0
979,12854.659999999894,yes,28
980,1330.2200000000012,no,0
981,1394.1100000000008,no,0
982,18790.34000000015,yes,19
983,3807.1499999999814,yes,2
984,1219.7100000000019,no,0
985,2057.4700000000034,no,0
986,1827.8700000000024,no,0
987,2334.53,no,0
988,6109.17999999996,yes,4
989,4663.37999999996,no,0
990,247.12000000000006,no,0
991,1419.88,no,0
992,823.3500000000003,no,0
993,3064.869999999989,yes,6
994,581.4500000000005,no,0
995,1217.1600000000003,no,0
996,2220.8500000000013,no,0
997,4646.809999999969,no,0
998,8305.389999999943,yes,1
999,2154.250000000002,no,0
1000,4150.759999999976,yes,4
1001,4081.9999999999795,no,0
1002,973.93,no,0
1003,2588.7299999999946,no,0
1004,3708.7199999999784,no,0
1005,2470.0899999999983,yes,5
1006,161.48000000000005,no,0
1007,1368.970000000002,no,0
1008,511.12000000000023,no,0
1009,125.51999999999995,no,0
1010,2486.3900000000026,no,0
1011,3495.199999999981,yes,3
1012,2342.5099999999934,yes,1
1013,947.030000000001,no,0
1014,4199.75999999996,no,0
1015,3807.719999999991,yes,4
1016,3089.8399999999865,no,0
1017,3436.259999999994,yes,1
1018,2138.590000000003,no,0
1019,1553.5600000000022,no,0
1020,9561.459999999903,yes,1
1021,2086.1200000000026,no,0
1022,263.27,no,0
1023,38319.79000000043,no,0
1024,9448.749999999933,yes,1
1025,3552.1299999999906,no,0
1026,412.5400000000002,no,0
1027,1064.9900000000007,no,0
1028,121.90999999999995,no,0
1029,13785.549999999967,yes,5
1030,1260.2900000000016,no,0
1031,4232.119999999972,no,0
1032,2473.7599999999984,no,0
1033,1366.9700000000014,no,0
1034,840.8700000000003,no,0
1035,183.03999999999996,no,0
1036,1231.1700000000023,no,0
1037,1076.69,no,0
1038,1601.9999999999998,no,0
1039,5168.379999999954,yes,3
1040,5664.739999999935,yes,1
1041,7156.699999999936,no,0
1042,5284.119999999969,no,0
1043,988.7299999999997,no,0
1044,423.51000000000045,no,0
1045,4893.109999999958,no,0
1046,4314.949999999962,no,0
1047,1052.9400000000007,no,0
1048,1934.4500000000019,no,0
1049,698.0600000000007,no,0
1050,5134.889999999968,no,0
1051,2275.670000000001,no,0
1052,231.65999999999997,no,0
1053,4616.419999999975,no,0
1054,1035.1900000000012,no,0
1055,1204.4100000000026,no,0
1056,4871.089999999953,no,0
1057,8219.339999999896,no,0
1058,3280.1800000000035,no,0
1059,72.91,no,0
1060,6096.9299999999575,no,0
1061,6211.669999999958,no,0
1062,1495.7600000000018,no,0
1063,1327.4800000000007,no,0
1064,3074.6799999999876,yes,5
1065,5167.159999999972,no,0
1066,3114.3399999999815,yes,4
1067,3741.91999999998,no,0
1068,1321.8500000000004,no,0
1069,3433.2699999999913,no,0
1070,5187.129999999959,no,0
1071,2052.289999999999,no,0
1072,2694.799999999993,no,0
1073,3014.079999999988,no,0
1074,7769.219999999909,yes,4
1075,1469.020000000002,no,0
1076,2241.010000000001,no,0
1077,1492.810000000001,no,0
1078,6885.689999999936,no,0
1079,1001.3000000000003,no,0
1080,2206.110000000003,no,0
1081,10201.549999999876,yes,2
1082,2032.5400000000036,no,0
1083,1396.9300000000012,yes,1
1084,2363.1599999999985,no,0
1085,4805.999999999976,no,0
1086,1188.6100000000013,no,0
1087,3010.2399999999957,no,0
1088,1439.6100000000017,no,0
1089,2404.9800000000027,no,0
1090,307.87,no,0
1091,5617.399999999955,no,0
1092,944.6899999999998,no,0
1093,993.760000000001,no,0
1094,5935.569999999952,no,0
1095,599.5400000000005,no,0
1096,592.3600000000001,no,0
1097,8806.329999999925,no,0
1098,9500.699999999899,yes,16
1099,683.1300000000003,no,0
1100,313.41,no,0
1101,190.78,no,0
1102,2263.3999999999996,no,0
1103,6104.189999999943,no,0
1104,3378.1599999999776,no,0
1105,500.14000000000004,no,0
1106,683.26,no,0
1107,877.3200000000006,no,0
1108,292.0999999999999,no,0
1109,3058.999999999987,no,0
1110,5508.469999999976,no,0
1111,18894.7200000002,no,0
1112,1889.4500000000023,no,0
1113,4391.299999999967,yes,5
1114,970.9500000000005,no,0
1115,1828.6400000000003,no,0
1116,2779.1400000000012,no,0
1117,3667.439999999986,no,0
1118,945.8900000000002,no,0
1119,2232.750000000001,no,0
1120,1737.8400000000024,no,0
1121,2486.6399999999994,no,0
1122,1236.9800000000023,no,0
1123,3915.809999999985,no,0
1124,1896.3899999999996,no,0
1125,691.100000000001,no,0
1126,2543.359999999999,no,0
1127,1563.5300000000022,no,0
1128,3026.999999999996,no,0
1129,2401.4100000000003,no,0
1130,6563.149999999924,yes,1
1131,3034.7699999999913,no,0
1132,2073.620000000003,no,0
1133,1377.660000000001,no,0
1134,5050.529999999956,no,0
1135,748.8800000000001,no,0
1136,1934.1100000000042,no,0
1137,2121.8900000000017,no,0
1138,4546.369999999972,no,0
1139,7539.549999999909,no,0
1140,1164.18,no,0
1141,1137.2800000000004,no,0
1142,15178.959999999857,yes,1
1143,173.31000000000003,no,0
1144,187.09000000000003,no,0
1145,3875.1699999999887,no,0
1146,8854.639999999972,yes,12
1147,3779.3599999999806,no,0
1148,478.59000000000026,no,0
1149,307.90999999999997,no,0
1150,845.3900000000004,no,0
1151,2808.9099999999926,no,0
1152,1305.6600000000008,no,0
1153,1142.860000000002,no,0
1154,3803.5499999999765,no,0
1155,2053.0200000000027,no,0
1156,999.3300000000004,no,0
1157,2779.8599999999915,no,0
1158,2903.199999999996,no,0
1159,4468.629999999955,no,0
1160,4377.959999999983,no,0
1161,1377.5700000000013,no,0
1162,431.76,no,0
1163,4808.009999999965,no,0
1164,4689.34999999995,no,0
1165,1413.5200000000011,no,0
1166,12300.619999999906,yes,11
1167,6798.78999999992,yes,2
1168,874.2300000000001,no,0
1169,5159.399999999975,no,0
1170,68.45,no,0
1171,996.6000000000006,no,0
1172,4569.239999999977,no,0
1173,655.7700000000004,no,0
1174,2156.650000000004,no,0
1175,7403.509999999919,yes,5
1176,240.85000000000002,no,0
1177,337.98000000000013,no,0
1178,5022.279999999951,no,0
1179,9428.399999999941,no,0
1180,5430.039999999968,no,0
1181,2196.580000000002,no,0
1182,1966.3800000000033,no,0
1183,260.0399999999999,no,0
1184,713.9000000000005,no,0
1185,1334.1799999999998,no,0
1186,6060.379999999929,no,0
1187,2996.1800000000003,no,0
1188,3722.2199999999834,no,0
1189,954.2100000000004,no,0
1190,3327.019999999984,no,0
1191,2485.869999999994,no,0
1192,1482.5400000000027,no,0
1193,4723.649999999961,no,0
1194,1276.7400000000007,no,0
1195,1271.0900000000017,no,0
1196,1915.9500000000014,no,0
1197,7988.72999999992,yes,21
1198,1004.6000000000014,no,0
1199,163.57000000000002,no,0
1200,1619.450000000002,no,0
1201,537.6000000000001,no,0
1202,587.4700000000003,no,0
1203,6385.439999999945,no,0
1204,2043.1300000000022,no,0
1205,4383.719999999991,no,0
1206,6172.129999999934,no,0
1207,765.3700000000001,no,0
1208,1078.0600000000004,no,0
1209,361.42000000000013,no,0
1210,921.3300000000003,no,0
1211,9045.039999999924,no,0
1212,195.26999999999998,no,0
1213,622.2200000000004,no,0
1214,122.95,no,0
1215,786.45,no,0
1216,5303.52999999994,no,0
1217,2656.8999999999937,no,0
1218,3093.5299999999875,no,0
1219,823.08,no,0
1220,787.0400000000005,no,0
1221,652.3400000000005,no,0
1222,5833.389999999952,no,0
1223,1743.6900000000016,no,0
1224,2363.779999999999,no,0
1225,1415.3800000000022,no,0
1226,6237.459999999939,no,0
1227,3810.359999999976,no,0
1228,14503.889999999968,yes,6
1229,18304.310000000078,yes,6
1230,258.53000000000014,no,0
1231,1919.790000000003,no,0
1232,488.4900000000001,no,0
1233,1778.5200000000036,no,0
1234,5547.829999999959,no,0
1235,894.0000000000007,no,0
1236,3993.0099999999834,no,0
1237,1051.1600000000008,no,0
1238,4678.609999999977,yes,2
1239,2068.5000000000055,no,0
1240,11250.069999999867,no,0
1241,2041.450000000004,no,0
1242,830.1100000000002,no,0
1243,249.7,no,0
1244,603.4499999999999,no,0
1245,4469.269999999976,no,0
1246,5428.24999999995,no,0
1247,6639.949999999922,yes,4
1248,9091.289999999912,yes,1
1249,491.6200000000001,no,0
1250,203.17000000000002,no,0
1251,325.77000000000015,no,0
1252,1152.7799999999997,no,0
1253,570.15,no,0
1254,252.30999999999997,no,0
1255,522.3000000000001,no,0
1256,5274.319999999946,yes,6
1257,1389.120000000002,no,0
1258,3502.44999999999,no,0
1259,1163.6200000000017,no,0
1260,11200.799999999848,no,0
1261,3777.979999999988,yes,1
1262,769.7200000000001,no,0
1263,5257.43999999996,no,0
1264,6458.779999999944,no,0
1265,1409.8700000000022,no,0
1266,1657.1100000000004,no,0
1267,1689.8400000000042,no,0
1268,3013.559999999991,no,0
1269,2595.1699999999955,no,0
1270,3455.3199999999833,no,0
1271,4155.519999999974,no,0
1272,10019.449999999868,no,0
1273,265.03999999999996,no,0
1274,12503.23999999995,no,0
1275,137.63,no,0
1276,623.4500000000002,no,0
1277,5900.809999999954,no,0
1278,738.3400000000003,no,0
1279,4793.459999999945,no,0
1280,427.6299999999999,no,0
1281,788.4000000000003,no,0
1282,5957.479999999951,no,0
1283,332.4599999999999,no,0
1284,1974.490000000002,no,0
1285,5048.589999999977,yes,1
1286,595.0,no,0
1287,2817.999999999986,yes,2
1288,1896.5000000000002,no,0
1289,1512.0799999999977,no,0
1290,1060.2400000000007,no,0
1291,3290.009999999991,no,0
1292,520.3200000000002,no,0
1293,2762.7999999999997,no,0
1294,4829.319999999958,yes,1
1295,1637.4100000000026,no,0
1296,2124.430000000003,no,0
1297,2733.279999999998,no,0
1298,1487.9900000000023,no,0
1299,5959.569999999958,yes,6
1300,2959.6499999999905,no,0
1301,1494.2200000000012,no,0
1302,757.9500000000002,no,0
1303,6344.089999999941,yes,1
1304,899.4900000000006,no,0
1305,7552.929999999948,yes,2
1306,3041.689999999989,no,0
1307,2049.5800000000036,no,0
1308,320.58000000000027,no,0
1309,158.48000000000002,no,0
1310,857.9799999999992,no,0
1311,685.6300000000001,no,0
1312,5055.879999999963,no,0
1313,1030.9700000000007,no,0
1314,14330.399999999938,no,0
1315,645.3599999999999,no,0
1316,3736.4799999999773,no,0
1317,4065.239999999992,no,0
1318,5583.959999999945,yes,6
1319,1059.7900000000004,no,0
1320,360.42999999999984,no,0
1321,1888.1300000000056,no,0
1322,260.65000000000003,no,0
1323,297.05000000000007,no,0
1324,2667.2299999999987,no,0
1325,2835.9899999999884,no,0
1326,8831.209999999935,yes,1
1327,477.17000000000036,no,0
1328,2544.8900000000012,no,0
1329,1546.0500000000031,no,0
1330,2177.5500000000034,no,0
1331,1821.0300000000027,no,0
1332,2047.2600000000011,no,0
1333,7709.849999999904,yes,8
1334,629.5799999999999,no,0
1335,978.8699999999999,no,0
1336,6035.209999999973,no,0
1337,11500.759999999935,yes,4
1338,1783.9799999999964,no,0
1339,390.16,no,0
1340,512.5300000000002,no,0
1341,434.7700000000001,no,0
1342,160.01999999999998,no,0
1343,267.19,no,0
1344,2728.7799999999957,no,0
1345,1348.5600000000027,no,0
1346,1174.3100000000015,no,0
1347,3360.339999999981,yes,2
1348,324.2200000000002,no,0
1349,5380.219999999954,no,0
1350,2568.6000000000017,no,0
1351,564.4000000000002,no,0
1352,5398.949999999957,no,0
1353,4019.909999999986,no,0
1354,2534.7599999999948,no,0
1355,547.8200000000004,no,0
1356,2239.3400000000024,yes,1
1357,3061.8999999999937,yes,3
1358,2466.6800000000057,no,0
1359,1192.6800000000017,no,0
1360,630.1900000000007,no,0
1361,608.5800000000007,no,0
1362,1418.7600000000011,no,0
1363,4075.3999999999646,no,0
1364,2466.0499999999956,yes,1
1365,103.65,no,0
1366,4242.619999999977,no,0
1367,12125.479999999925,yes,1
1368,2766.969999999994,no,0
1369,3105.709999999985,no,0
1370,8531.889999999916,no,0
1371,835.7100000000008,no,0
1372,1337.0700000000015,no,0
1373,657.5200000000007,no,0
1374,2841.559999999993,no,0
1375,3745.409999999974,no,0
1376,11041.409999999929,yes,10
1377,791.3400000000001,no,0
1378,6933.719999999891,no,0
1379,13995.219999999985,no,0
1380,349.81,no,0
1381,134.39999999999998,no,0
1382,3082.4699999999916,no,0
1383,1532.6500000000026,no,0
1384,827.4599999999992,no,0
1385,5637.509999999961,no,0
1386,111.15,no,0
1387,2057.950000000005,no,0
1388,6949.159999999914,no,0
1389,2841.159999999996,no,0
1390,4879.859999999981,no,0
1391,8105.7399999999125,yes,1
1392,2315.07,no,0
1393,5950.889999999961,yes,6
1394,4391.579999999968,yes,3
1395,1142.4200000000003,no,0
1396,7177.059999999928,yes,1
1397,5707.599999999962,yes,1
1398,404.9600000000001,no,0
1399,1032.6300000000008,no,0
1400,284.3100000000002,no,0
1401,587.37,no,0
1402,2245.759999999995,no,0
1403,3673.2599999999934,no,0
1404,1248.1900000000012,no,0
1405,2480.8800000000015,no,0
1406,3790.4399999999787,no,0
1407,1615.9400000000035,no,0
1408,1055.2900000000016,no,0
1409,4324.029999999975,no,0
1410,2525.9399999999973,no,0
1411,131.51999999999998,no,0
1412,4053.149999999981,yes,3
1413,344.0600000000002,no,0
1414,274.03000000000003,no,0
1415,271.40999999999997,no,0
1416,91.65000000000003,no,0
1417,3703.9299999999885,yes,3
1418,2735.199999999991,no,0
1419,7634.569999999956,yes,8
1420,3891.969999999987,no,0
1421,5535.199999999988,yes,14
1422,481.77000000000004,no,0
1423,1695.7600000000014,yes,2
1424,595.2200000000003,no,0
1425,3828.599999999986,no,0
1426,2330.870000000002,no,0
1427,2640.4699999999966,no,0
1428,4911.529999999965,yes,1
1429,818.5600000000002,yes,1
1430,20352.990000000238,yes,1
1431,2718.3999999999887,no,0
1432,336.95000000000005,no,0
1433,70.04,no,0
1434,4160.329999999969,no,0
1435,511.78,no,0
1436,134.89000000000001,no,0
1437,4775.5599999999595,yes,6
1438,2130.770000000001,no,0
1439,555.5600000000003,no,0
1440,2551.5799999999967,no,0
1441,401.4699999999999,no,0
1442,312.49999999999994,no,0
1443,2221.4799999999973,no,0
1444,323.99000000000007,no,0
1445,5130.589999999943,yes,1
1446,2095.8300000000027,no,0
1447,604.9500000000005,no,0
1448,1927.3300000000002,no,0
1449,405.8300000000002,no,0
1450,1647.2000000000007,no,0
1451,6700.049999999965,yes,12
1452,1884.0499999999925,no,0
1453,21661.290000000652,yes,21
1454,4933.999999999974,no,0
1455,820.1799999999996,no,0
1456,1506.5000000000014,no,0
1457,2667.339999999997,no,0
1458,3480.629999999982,yes,1
1459,4769.039999999964,no,0
1460,2455.6799999999944,yes,1
1461,7246.199999999956,no,0
1462,4829.999999999946,yes,1
1463,3460.1499999999965,yes,1
1464,2474.400000000001,no,0
1465,1038.520000000001,no,0
1466,1029.4700000000003,no,0
1467,2957.8199999999906,no,0
1468,4131.72999999997,no,0
1469,1160.000000000002,no,0
1470,1991.3300000000036,no,0
1471,486.71999999999986,no,0
1472,269.5400000000001,no,0
1473,4339.149999999959,no,0
1474,2445.8700000000003,no,0
1475,14855.20999999986,yes,13
1476,9481.749999999958,no,0
1477,279.20000000000016,no,0
1478,88.59,no,0
1479,9129.229999999923,no,0
1480,152.21000000000004,no,0
1481,3298.7699999999845,no,0
1482,1042.3500000000004,no,0
1483,4725.269999999968,yes,2
1484,3209.3899999999817,no,0
1485,2187.88,yes,3
1486,548.3200000000003,no,0
1487,1471.280000000002,no,0
1488,3246.9199999999946,yes,6
1489,17251.529999999846,no,0
1490,5064.699999999967,no,0
1491,5635.969999999937,yes,1
1492,1226.2900000000018,no,0
1493,943.1300000000003,no,0
1494,2595.089999999997,yes,2
1495,1779.860000000004,no,0
1496,852.9500000000008,no,0
1497,527.3000000000003,no,0
1498,960.1800000000007,no,0
1499,2106.090000000002,no,0
1500,1051.1200000000003,no,0
1501,8490.729999999889,no,0
1502,2160.820000000001,no,0
1503,117.69000000000001,no,0
1504,66.33,no,0
1505,4053.229999999982,yes,3
1506,2389.2000000000007,no,0
1507,1499.3700000000013,no,0
1508,1849.2000000000012,yes,4
1509,6452.829999999928,yes,1
1510,11211.37,no,0
1511,3740.1599999999803,yes,1
1512,1674.2300000000005,no,0
1513,931.890000000001,no,0
1514,2355.309999999994,no,0
1515,4158.19999999997,no,0
1516,189.65999999999997,no,0
1517,3871.0399999999936,no,0
1518,1373.7700000000018,no,0
1519,2425.6599999999953,no,0
1520,3839.3599999999897,no,0
1521,753.9499999999999,no,0
1522,1086.56,no,0
1523,1668.300000000002,no,0
1524,2800.8099999999954,no,0
1525,1645.2500000000005,no,0
1526,2901.089999999983,no,0
1527,17295.17999999996,no,0
1528,8086.549999999896,yes,1
1529,9025.509999999907,yes,19
1530,879.9300000000004,no,0
1531,978.9100000000011,no,0
1532,1916.0200000000036,no,0
1533,255.2400000000001,no,0
1534,8449.679999999918,yes,15
1535,8453.649999999894,no,0
1536,6960.189999999948,no,0
1537,2878.579999999992,no,0
1538,504.9199999999999,no,0
1539,79.41000000000001,no,0
1540,3598.689999999983,no,0
1541,7743.349999999924,yes,6
1542,1969.9300000000026,no,0
1543,2612.3999999999965,no,0
1544,2457.9300000000017,no,0
1545,3948.5299999999784,no,0
1546,4095.3699999999844,no,0
1547,2222.050000000003,no,0
1548,3850.5299999999716,no,0
1549,1988.9100000000012,no,0
1550,2542.449999999993,no,0
1551,800.1100000000005,no,0
1552,1084.760000000001,no,0
1553,140.83999999999997,no,0
1554,982.7600000000002,no,0
1555,1446.5400000000018,no,0
1556,3799.799999999981,no,0
1557,6528.3599999999215,no,0
1558,4487.099999999965,no,0
1559,2725.4199999999937,no,0
1560,1209.0400000000002,no,0
1561,401.40999999999985,no,0
1562,1198.0200000000007,no,0
1563,4754.879999999973,no,0
1564,437.7700000000003,no,0
1565,447.91000000000025,no,0
1566,10567.70999999994,yes,4
1567,2124.2300000000023,no,0
1568,4575.939999999978,yes,2
1569,1345.5900000000017,no,0
1570,2389.9599999999987,no,0
1571,567.8700000000003,no,0
1572,2544.409999999997,no,0
1573,372.8700000000001,no,0
1574,3616.0299999999893,no,0
1575,1642.4900000000032,no,0
1576,471.1100000000001,no,0
1577,3794.6099999999833,no,0
1578,2846.8099999999904,no,0
1579,12695.249999999867,no,0
1580,1771.0199999999968,no,0
1581,1249.260000000001,yes,1
1582,1907.0200000000023,no,0
1583,338.28000000000014,no,0
1584,7435.379999999907,no,0
1585,9353.849999999897,no,0
1586,2237.2100000000005,no,0
1587,714.6100000000005,no,0
1588,5199.97999999994,yes,1
1589,341.5400000000001,no,0
1590,8033.789999999888,yes,3
1591,4844.959999999974,yes,28
1592,2371.5899999999974,no,0
1593,1789.1000000000035,yes,1
1594,2986.1299999999965,no,0
1595,5644.069999999957,no,0
1596,2154.630000000003,no,0
1597,801.6300000000003,no,0
1598,11516.829999999938,yes,1
1599,6161.209999999944,no,0
1600,914.7000000000002,no,0
1601,1288.54,no,0
1602,6425.139999999916,yes,4
1603,492.7200000000005,no,0
1604,818.4099999999993,no,0
1605,729.2199999999997,no,0
1606,1131.9100000000017,no,0
1607,3882.879999999995,no,0
1608,1399.8899999999996,no,0
1609,27859.6800000005,yes,4
1610,164.49,no,0
1611,677.4599999999997,no,0
1612,8429.04999999994,no,0
1613,6699.489999999923,no,0
1614,518.1600000000001,no,0
1615,869.2800000000013,no,0
1616,1235.7200000000012,no,0
1617,4067.7999999999847,no,0
1618,4562.479999999968,yes,8
1619,4454.729999999962,no,0
1620,9219.349999999951,no,0
1621,3231.4799999999946,no,0
1622,3844.309999999977,no,0
1623,4733.619999999985,no,0
1624,1567.8100000000018,no,0
1625,464.63999999999965,no,0
1626,42.959999999999994,no,0
1627,3484.019999999984,yes,1
1628,546.7800000000004,no,0
1629,590.7100000000004,no,0
1630,9265.319999999883,yes,3
1631,10427.209999999923,no,0
1632,2104.9100000000026,no,0
1633,10162.779999999919,yes,11
1634,4616.139999999987,yes,2
1635,128.98,no,0
1636,1197.770000000001,no,0
1637,1170.1300000000006,no,0
1638,552.18,no,0
1639,2578.0999999999963,no,0
1640,4410.099999999986,no,0
1641,577.6200000000001,no,0
1642,2096.120000000003,yes,2
1643,1461.4000000000005,no,0
1644,397.4800000000001,no,0
1645,296.52,no,0
1646,1553.5300000000022,no,0
1647,50.489999999999995,no,0
1648,5250.359999999981,yes,5
1649,1132.4000000000012,no,0
1650,2259.1599999999985,no,0
1651,2025.080000000003,yes,7
1652,946.0,no,0
1653,19153.750000000106,yes,1
1654,786.5300000000001,no,0
1655,502.77000000000015,no,0
1656,458.2199999999999,no,0
1657,647.9000000000001,no,0
1658,1778.6700000000014,no,0
1659,2820.609999999987,no,0
1660,2045.5000000000014,no,0
1661,1425.4000000000026,no,0
1662,8617.939999999877,no,0
1663,1834.0599999999997,no,0
1664,2194.3100000000027,no,0
1665,1556.8400000000022,no,0
1666,1078.4700000000003,no,0
1667,891.1000000000001,no,0
1668,2283.6899999999982,no,0
1669,297.96999999999997,no,0
1670,96.48000000000003,no,0
1671,1420.410000000001,no,0
1672,1718.0800000000002,no,0
1673,4773.849999999971,no,0
1674,120.27999999999997,no,0
1675,4862.089999999981,yes,1
1676,5203.429999999943,yes,2
1677,12559.609999999877,yes,5
1678,2613.989999999994,no,0
1679,276.13000000000017,no,0
